#f (hz)	V/V	dB
17543.3366943579	0.000303262	-70.3636406439
17583.7883866897	0.0003011738	-70.4236556422
17624.3333531483	0.0002991	-70.4836706405
17664.9718088066	0.0002970405	-70.543685639
17705.7039692336	0.0002949952	-70.6037006374
17746.530050495	0.000292964	-70.663715636
17787.4502691549	0.0002909467	-70.7237306346
17828.4648422769	0.0002889434	-70.7837456334
17869.5739874248	0.0002869538	-70.8437606321
17910.7779226643	0.0002849779	-70.903775631
17952.0768665637	0.0002830157	-70.9637906299
17993.4710381956	0.0002810669	-71.0238056289
18034.9606571374	0.0002791316	-71.0838206279
18076.545943473	0.0002772096	-71.143835627
18118.2271177938	0.0002753008	-71.2038506262
18160.0044011997	0.0002734052	-71.2638656254
18201.8780153005	0.0002715226	-71.3238806247
18243.8481822171	0.000269653	-71.3838956241
18285.9151245822	0.0002677962	-71.4439106235
18328.0790655423	0.0002659523	-71.503925623
18370.3402287581	0.000264121	-71.5639406225
18412.6988384063	0.0002623024	-71.6239556221
18455.1551191803	0.0002604962	-71.6839706217
18497.7092962916	0.0002587026	-71.7439856214
18540.3615954712	0.0002569212	-71.8040006212
18583.1122429703	0.0002551521	-71.864015621
18625.9614655621	0.0002533952	-71.9240306209
18668.9094905424	0.0002516505	-71.9840456208
18711.9565457314	0.0002499177	-72.0440606208
18755.1028594743	0.0002481968	-72.1040756208
18798.3486606431	0.0002464878	-72.1640906209
18841.6941786374	0.0002447906	-72.224105621
18885.1396433857	0.000243105	-72.2841206212
18928.6852853468	0.0002414311	-72.3441356214
18972.3313355109	0.0002397687	-72.4041506217
19016.0780254006	0.0002381177	-72.464165622
19059.9255870727	0.0002364781	-72.5241806224
19103.8742531188	0.0002348498	-72.5841956228
19147.9242566668	0.0002332327	-72.6442106233
19192.0758313824	0.0002316268	-72.7042256238
19236.3292114699	0.0002300318	-72.7642406244
19280.6846316737	0.0002284479	-72.824255625
19325.1423272794	0.0002268749	-72.8842706256
19369.7025341151	0.0002253127	-72.9442856263
19414.3654885529	0.0002237613	-73.004300627
19459.1314275098	0.0002222206	-73.0643156278
19504.0005884489	0.0002206904	-73.1243306286
19548.9732093811	0.0002191708	-73.1843456294
19594.0495288661	0.0002176617	-73.2443606303
19639.2297860135	0.0002161629	-73.3043756312
19684.5142204843	0.0002146745	-73.3643906322
19729.9030724923	0.0002131963	-73.4244056332
19775.396582805	0.0002117283	-73.4844206343
19820.994992745	0.0002102704	-73.5444356353
19866.6985441916	0.0002088226	-73.6044506364
19912.5074795816	0.0002073847	-73.6644656376
19958.422041911	0.0002059567	-73.7244806388
20004.4424747358	0.0002045386	-73.78449564
20050.5690221739	0.0002031302	-73.8445106413
20096.8019289061	0.0002017315	-73.9045256426
20143.1414401771	0.0002003424	-73.9645406439
20189.5878017974	0.000198963	-74.0245556452
20236.1412601441	0.000197593	-74.0845706466
20282.8020621625	0.0001962324	-74.1445856481
20329.5704553672	0.0001948812	-74.2046006495
20376.4466878436	0.0001935393	-74.264615651
20423.4310082492	0.0001922067	-74.3246306525
20470.5236658147	0.0001908832	-74.3846456541
20517.7249103456	0.0001895688	-74.4446606556
20565.0349922234	0.0001882635	-74.5046756573
20612.454162407	0.0001869672	-74.5646906589
20659.9826724337	0.0001856798	-74.6247056606
20707.620774421	0.0001844013	-74.6847206623
20755.3687210678	0.0001831316	-74.744735664
20803.2267656556	0.0001818706	-74.8047506657
20851.1951620497	0.0001806183	-74.8647656675
20899.2741647012	0.0001793746	-74.9247806693
20947.4640286476	0.0001781395	-74.9847956712
20995.7650095146	0.0001769129	-75.044810673
21044.1773635172	0.0001756947	-75.1048256749
21092.7013474613	0.0001744849	-75.1648406768
21141.337218745	0.0001732835	-75.2248556787
21190.0852353597	0.0001720903	-75.2848706807
21238.9456558919	0.0001709054	-75.3448856827
21287.9187395242	0.0001697286	-75.4049006847
21337.0047460369	0.0001685599	-75.4649156867
21386.2039358093	0.0001673992	-75.5249306888
21435.5165698212	0.0001662466	-75.5849456909
21484.9429096538	0.0001651019	-75.644960693
21534.4832174919	0.000163965	-75.7049756951
21584.1377561246	0.000162836	-75.7649906973
21633.9067889471	0.0001617148	-75.8250056994
21683.7905799617	0.0001606013	-75.8850207016
21733.7893937796	0.0001594954	-75.9450357038
21783.9034956222	0.0001583972	-76.0050507061
21834.1331513223	0.0001573065	-76.0650657083
21884.4786273258	0.0001562234	-76.1250807106
21934.9401906929	0.0001551477	-76.1850957129
21985.5181090996	0.0001540794	-76.2451107152
22036.2126508392	0.0001530184	-76.3051257175
22087.0240848234	0.0001519648	-76.3651407199
22137.9526805842	0.0001509184	-76.4251557223
22188.998708275	0.0001498792	-76.4851707247
22240.1624386722	0.0001488472	-76.5451857271
22291.4441431763	0.0001478223	-76.6052007295
22342.844093814	0.0001468044	-76.665215732
22394.3625632389	0.0001457936	-76.7252307344
22445.9998247334	0.0001447897	-76.7852457369
22497.7561522102	0.0001437927	-76.8452607394
22549.6318202133	0.0001428026	-76.9052757419
22601.62710392	0.0001418193	-76.9652907445
22653.7422791419	0.0001408428	-77.025305747
22705.9776223268	0.000139873	-77.0853207496
22758.3334105598	0.0001389099	-77.1453357522
22810.8099215649	0.0001379534	-77.2053507548
22863.4074337064	0.0001370035	-77.2653657574
22916.1262259907	0.0001360602	-77.32538076
22968.9665780674	0.0001351233	-77.3853957627
23021.9287702308	0.0001341929	-77.4454107653
23075.0130834217	0.0001332689	-77.505425768
23128.2197992285	0.0001323512	-77.5654407707
23181.5491998892	0.0001314399	-77.6254557734
23235.0015682924	0.0001305348	-77.6854707761
23288.5771879788	0.000129636	-77.7454857789
23342.2763431432	0.0001287434	-77.8055007816
23396.0993186356	0.0001278569	-77.8655157844
23450.0463999627	0.0001269765	-77.9255307872
23504.1178732898	0.0001261022	-77.9855457899
23558.3140254417	0.0001252339	-78.0455607927
23612.6351439047	0.0001243716	-78.1055757956
23667.0815168281	0.0001235152	-78.1655907984
23721.6534330256	0.0001226647	-78.2256058012
23776.3511819767	0.0001218201	-78.2856208041
23831.1750538286	0.0001209813	-78.345635807
23886.1253393971	0.0001201483	-78.4056508098
23941.2023301692	0.000119321	-78.4656658127
23996.4063183035	0.0001184993	-78.5256808156
24051.7375966326	0.0001176834	-78.5856958185
24107.1964586639	0.0001168731	-78.6457108215
24162.7831985821	0.0001160683	-78.7057258244
24218.4981112499	0.0001152691	-78.7657408273
24274.3414922099	0.0001144754	-78.8257558303
24330.3136376863	0.0001136872	-78.8857708333
24386.4148445863	0.0001129044	-78.9457858363
24442.6454105016	0.0001121269	-79.0058008393
24499.0056337103	0.0001113549	-79.0658158423
24555.4958131781	0.0001105881	-79.1258308453
24612.1162485601	0.0001098266	-79.1858458483
24668.8672402025	0.0001090704	-79.2458608513
24725.7490891436	0.0001083194	-79.3058758544
24782.7620971165	0.0001075735	-79.3658908574
24839.9065665495	0.0001068328	-79.4259058605
24897.1828005684	0.0001060972	-79.4859208635
24954.5911029981	0.0001053667	-79.5459358666
25012.1317783639	0.0001046411	-79.6059508697
25069.8051318933	0.0001039206	-79.6659658728
25127.6114695176	0.0001032051	-79.7259808759
25185.5510978737	0.0001024944	-79.785995879
25243.6243243052	0.0001017887	-79.8460108822
25301.8314568647	0.0001010878	-79.9060258853
25360.172804315	0.0001003917	-79.9660408884
25418.6486761307	9.97E-05	-80.0260558916
25477.2593825003	9.90E-05	-80.0860708947
25536.0052343272	9.83E-05	-80.1460858979
25594.8865432319	9.77E-05	-80.2061009011
25653.9036215535	9.70E-05	-80.2661159043
25713.0567823511	9.63E-05	-80.3261309075
25772.3463394056	9.57E-05	-80.3861459107
25831.7726072218	9.50E-05	-80.4461609139
25891.3359010294	9.43E-05	-80.5061759171
25951.0365367849	9.37E-05	-80.5661909203
26010.8748311735	9.30E-05	-80.6262059235
26070.8511016106	9.24E-05	-80.6862209268
26130.9656662434	9.18E-05	-80.74623593
26191.2188439529	9.11E-05	-80.8062509332
26251.6109543551	9.05E-05	-80.8662659365
26312.1423178031	8.99E-05	-80.9262809398
26372.8132553888	8.93E-05	-80.986295943
26433.6240889444	8.87E-05	-81.0463109463
26494.575141044	8.80E-05	-81.1063259496
26555.6667350057	8.74E-05	-81.1663409529
26616.8991948931	8.68E-05	-81.2263559562
26678.272845517	8.62E-05	-81.2863709595
26739.7880124371	8.56E-05	-81.3463859628
26801.4450219638	8.51E-05	-81.4064009661
26863.24420116	8.45E-05	-81.4664159694
26925.1858778427	8.39E-05	-81.5264309727
26987.2703805847	8.33E-05	-81.5864459761
27049.4980387166	8.27E-05	-81.6464609794
27111.8691823282	8.22E-05	-81.7064759828
27174.3841422705	8.16E-05	-81.7664909861
27237.0432501573	8.10E-05	-81.8265059895
27299.8468383673	8.05E-05	-81.8865209928
27362.7952400453	7.99E-05	-81.9465359962
27425.8887891045	7.94E-05	-82.0065509996
27489.1278202277	7.88E-05	-82.0665660029
27552.51266887	7.83E-05	-82.1265810063
27616.0436712594	7.77E-05	-82.1865960097
27679.7211643995	7.72E-05	-82.2466110131
27743.5454860709	7.67E-05	-82.3066260165
27807.516974833	7.61E-05	-82.3666410199
27871.6359700261	7.56E-05	-82.4266560233
27935.9028117726	7.51E-05	-82.4866710267
28000.3178409793	7.46E-05	-82.5466860301
28064.8813993392	7.41E-05	-82.6067010335
28129.5938293331	7.36E-05	-82.666716037
28194.4554742314	7.31E-05	-82.7267310404
28259.4666780961	7.26E-05	-82.7867460438
28324.6277857826	7.21E-05	-82.8467610473
28389.9391429413	7.16E-05	-82.9067760507
28455.4010960199	7.11E-05	-82.9667910541
28521.0139922645	7.06E-05	-83.0268060576
28586.7781797224	7.01E-05	-83.086821061
28652.694007243	6.96E-05	-83.1468360645
28718.7618244804	6.91E-05	-83.206851068
28784.9819818947	6.87E-05	-83.2668660714
28851.3548307542	6.82E-05	-83.3268810749
28917.8807231372	6.77E-05	-83.3868960784
28984.5600119337	6.72E-05	-83.4469110819
29051.3930508476	6.68E-05	-83.5069260853
29118.3801943982	6.63E-05	-83.5669410888
29185.5217979222	6.59E-05	-83.6269560923
29252.818217576	6.54E-05	-83.6869710958
29320.2698103368	6.50E-05	-83.7469860993
29387.8769340051	6.45E-05	-83.8070011028
29455.6399472066	6.41E-05	-83.8670161063
29523.5592093936	6.36E-05	-83.9270311098
29591.6350808474	6.32E-05	-83.9870461133
29659.8679226801	6.28E-05	-84.0470611168
29728.2580968363	6.23E-05	-84.1070761203
29796.8059660953	6.19E-05	-84.1670911239
29865.5118940728	6.15E-05	-84.2271061274
29934.3762452232	6.10E-05	-84.2871211309
30003.3993848408	6.06E-05	-84.3471361344
30072.5816790626	6.02E-05	-84.407151138
30141.9234948697	5.98E-05	-84.4671661415
30211.4252000895	5.94E-05	-84.527181145
30281.0871633971	5.90E-05	-84.5871961486
30350.9097543184	5.86E-05	-84.6472111521
30420.8933432308	5.82E-05	-84.7072261557
30491.038301366	5.78E-05	-84.7672411592
30561.3450008115	5.74E-05	-84.8272561628
30631.813814513	5.70E-05	-84.8872711663
30702.4451162759	5.66E-05	-84.9472861699
30773.2392807677	5.62E-05	-85.0073011735
30844.1966835197	5.58E-05	-85.067316177
30915.3177009293	5.54E-05	-85.1273311806
30986.6027102615	5.50E-05	-85.1873461841
31058.0520896515	5.47E-05	-85.2473611877
31129.6662181062	5.43E-05	-85.3073761913
31201.4454755065	5.39E-05	-85.3673911949
31273.3902426092	5.35E-05	-85.4274061984
31345.5009010491	5.32E-05	-85.487421202
31417.7778333411	5.28E-05	-85.5474362056
31490.2214228819	5.24E-05	-85.6074512092
31562.8320539522	5.21E-05	-85.6674662128
31635.610111719	5.17E-05	-85.7274812164
31708.5559822373	5.14E-05	-85.78749622
31781.6700524523	5.10E-05	-85.8475112236
31854.9527102015	5.07E-05	-85.9075262272
31928.4043442164	5.03E-05	-85.9675412307
32002.0253441252	5.00E-05	-86.0275562343
32075.8161004543	4.96E-05	-86.087571238
32149.7770046306	4.93E-05	-86.1475862416
32223.9084489837	4.89E-05	-86.2076012452
32298.2108267477	4.86E-05	-86.2676162488
32372.6845320633	4.83E-05	-86.3276312524
32447.3299599804	4.79E-05	-86.387646256
32522.1475064594	4.76E-05	-86.4476612596
32597.137568374	4.73E-05	-86.5076762632
32672.3005435129	4.69E-05	-86.5676912668
32747.636830582	4.66E-05	-86.6277062705
32823.1468292066	4.63E-05	-86.6877212741
32898.8309399335	4.60E-05	-86.7477362777
32974.6895642329	4.57E-05	-86.8077512813
33050.7231045009	4.54E-05	-86.867766285
33126.9319640615	4.50E-05	-86.9277812886
33203.3165471685	4.47E-05	-86.9877962922
33279.877259008	4.44E-05	-87.0478112958
33356.6145057002	4.41E-05	-87.1078262995
33433.5286943019	4.38E-05	-87.1678413031
33510.6202328084	4.35E-05	-87.2278563067
33587.8895301559	4.32E-05	-87.2878713104
33665.3369962233	4.29E-05	-87.347886314
33742.9630418349	4.26E-05	-87.4079013177
33820.768078762	4.23E-05	-87.4679163213
33898.7525197255	4.20E-05	-87.527931325
33976.9167783981	4.17E-05	-87.5879463286
34055.261269406	4.15E-05	-87.6479613322
34133.7864083319	4.12E-05	-87.7079763359
34212.4926117163	4.09E-05	-87.7679913395
34291.3802970604	4.06E-05	-87.8280063432
34370.4498828281	4.03E-05	-87.8880213469
34449.7017884483	4.00E-05	-87.9480363505
34529.1364343166	3.98E-05	-88.0080513542
34608.7542417985	3.95E-05	-88.0680663578
34688.5556332308	3.92E-05	-88.1280813615
34768.541031924	3.90E-05	-88.1880963651
34848.7108621649	3.87E-05	-88.2481113688
34929.0655492187	3.84E-05	-88.3081263725
35009.6055193309	3.82E-05	-88.3681413761
35090.33119973	3.79E-05	-88.4281563798
35171.2430186297	3.76E-05	-88.4881713834
35252.3414052309	3.74E-05	-88.5481863871
35333.6267897243	3.71E-05	-88.6082013908
35415.0996032924	3.69E-05	-88.6682163945
35496.7602781121	3.66E-05	-88.7282313981
35578.6092473566	3.64E-05	-88.7882464018
35660.6469451982	3.61E-05	-88.8482614055
35742.8738068101	3.59E-05	-88.9082764091
35825.290268369	3.56E-05	-88.9682914128
35907.8967670573	3.54E-05	-89.0283064165
35990.6937410655	3.51E-05	-89.0883214202
36073.6816295946	3.49E-05	-89.1483364238
36156.8608728581	3.46E-05	-89.2083514275
36240.2319120846	3.44E-05	-89.2683664312
36323.7951895203	3.42E-05	-89.3283814349
36407.5511484309	3.39E-05	-89.3883964386
36491.5002331043	3.37E-05	-89.4484114422
36575.6428888528	3.35E-05	-89.5084264459
36659.9795620154	3.32E-05	-89.5684414496
36744.5106999606	3.30E-05	-89.6284564533
36829.2367510883	3.28E-05	-89.688471457
36914.158164832	3.26E-05	-89.7484864607
36999.275391662	3.23E-05	-89.8085014644
37084.588883087	3.21E-05	-89.868516468
37170.099091657	3.19E-05	-89.9285314717
37255.8064709652	3.17E-05	-89.9885464754
37341.7114756511	3.14E-05	-90.0485614791
37427.8145614021	3.12E-05	-90.1085764828
37514.1161849566	3.10E-05	-90.1685914865
37600.6168041062	3.08E-05	-90.2286064902
37687.3168776977	3.06E-05	-90.2886214939
37774.2168656365	3.04E-05	-90.3486364976
37861.3172288879	3.02E-05	-90.4086515013
37948.6184294805	3.00E-05	-90.468666505
38036.120930508	2.98E-05	-90.5286815087
38123.825196132	2.96E-05	-90.5886965124
38211.7316915844	2.93E-05	-90.6487115161
38299.8408831698	2.91E-05	-90.7087265198
38388.1532382681	2.89E-05	-90.7687415235
38476.6692253367	2.87E-05	-90.8287565272
38565.3893139133	2.85E-05	-90.8887715309
38654.3139746183	2.84E-05	-90.9487865346
38743.4436791573	2.82E-05	-91.0088015383
38832.7789003233	2.80E-05	-91.068816542
38922.3201119999	2.78E-05	-91.1288315457
39012.0677891629	2.76E-05	-91.1888465494
39102.0224078837	2.74E-05	-91.2488615531
39192.1844453313	2.72E-05	-91.3088765568
39282.5543797749	2.70E-05	-91.3688915605
39373.1326905865	2.68E-05	-91.4289065642
39463.9198582437	2.66E-05	-91.4889215679
39554.9163643316	2.65E-05	-91.5489365716
39646.1226915459	2.63E-05	-91.6089515753
39737.5393236955	2.61E-05	-91.6689665791
39829.1667457046	2.59E-05	-91.7289815828
39921.0054436158	2.57E-05	-91.7889965865
40013.0559045921	2.56E-05	-91.8490115902
40105.3186169201	2.54E-05	-91.9090265939
40197.7940700122	2.52E-05	-91.9690415976
40290.4827544092	2.50E-05	-92.0290566013
40383.3851617832	2.49E-05	-92.089071605
40476.5017849398	2.47E-05	-92.1490866088
40569.8331178211	2.45E-05	-92.2091016125
40663.3796555079	2.44E-05	-92.2691166162
40757.1418942229	2.42E-05	-92.3291316199
40851.1203313326	2.40E-05	-92.3891466236
40945.3154653507	2.39E-05	-92.4491616273
41039.7277959402	2.37E-05	-92.509176631
41134.3578239162	2.35E-05	-92.5691916348
41229.2060512486	2.34E-05	-92.6292066385
41324.272981065	2.32E-05	-92.6892216422
41419.5591176527	2.30E-05	-92.7492366459
41515.064966462	2.29E-05	-92.8092516496
41610.7910341088	2.27E-05	-92.8692666534
41706.7378283771	2.26E-05	-92.9292816571
41802.9058582215	2.24E-05	-92.9892966608
41899.2956337705	2.23E-05	-93.0493116645
41995.9076663286	2.21E-05	-93.1093266682
42092.7424683795	2.20E-05	-93.169341672
42189.8005535884	2.18E-05	-93.2293566757
42287.0824368051	2.17E-05	-93.2893716794
42384.5886340663	2.15E-05	-93.3493866831
42482.3196625988	2.14E-05	-93.4094016869
42580.276040822	2.12E-05	-93.4694166906
42678.4582883506	2.11E-05	-93.5294316943
42776.8669259976	2.09E-05	-93.589446698
42875.5024757766	2.08E-05	-93.6494617018
42974.365460905	2.06E-05	-93.7094767055
43073.456405807	2.05E-05	-93.7694917092
43172.7758361153	2.03E-05	-93.8295067129
43272.3242786753	2.02E-05	-93.8895217167
43372.1022615469	2.01E-05	-93.9495367204
43472.1103140076	1.99E-05	-94.0095517241
43572.3489665553	1.98E-05	-94.0695667278
43672.8187509113	1.97E-05	-94.1295817316
43773.5202000227	1.95E-05	-94.1895967353
43874.4538480657	1.94E-05	-94.249611739
43975.6202304481	1.93E-05	-94.3096267427
44077.0198838123	1.91E-05	-94.3696417465
44178.653346038	1.90E-05	-94.4296567502
44280.5211562454	1.89E-05	-94.4896717539
44382.6238547974	1.87E-05	-94.5496867577
44484.9619833033	1.86E-05	-94.6097017614
44587.536084621	1.85E-05	-94.6697167651
44690.3467028601	1.83E-05	-94.7297317689
44793.3943833852	1.82E-05	-94.7897467726
44896.6796728178	1.81E-05	-94.8497617763
45000.2031190402	1.80E-05	-94.90977678
45103.9652711981	1.78E-05	-94.9697917838
45207.9666797032	1.77E-05	-95.0298067875
45312.2078962363	1.76E-05	-95.0898217912
45416.6894737506	1.75E-05	-95.149836795
45521.4119664739	1.74E-05	-95.2098517987
45626.3759299123	1.72E-05	-95.2698668024
45731.5819208525	1.71E-05	-95.3298818062
45837.0304973654	1.70E-05	-95.3898968099
45942.7222188083	1.69E-05	-95.4499118136
46048.6576458286	1.68E-05	-95.5099268174
46154.8373403663	1.67E-05	-95.5699418211
46261.2618656571	1.65E-05	-95.6299568248
46367.9317862355	1.64E-05	-95.6899718286
46474.8476679376	1.63E-05	-95.7499868323
46582.0100779045	1.62E-05	-95.8100018361
46689.4195845847	1.61E-05	-95.8700168398
46797.0767577375	1.60E-05	-95.9300318435
46904.9821684361	1.59E-05	-95.9900468473
47013.1363890704	1.58E-05	-96.050061851
47121.53999335	1.56E-05	-96.1100768547
47230.1935563077	1.55E-05	-96.1700918585
47339.0976543019	1.54E-05	-96.2301068622
47448.2528650202	1.53E-05	-96.2901218659
47557.659767482	1.52E-05	-96.3501368697
47667.318942042	1.51E-05	-96.4101518734
47777.230970393	1.50E-05	-96.4701668772
47887.3964355692	1.49E-05	-96.5301818809
47997.815921949	1.48E-05	-96.5901968846
48108.4900152584	1.47E-05	-96.6502118884
48219.4193025739	1.46E-05	-96.7102268921
48330.6043723258	1.45E-05	-96.7702418958
48442.045814301	1.44E-05	-96.8302568996
48553.7442196466	1.43E-05	-96.8902719033
48665.7001808725	1.42E-05	-96.9502869071
48777.914291855	1.41E-05	-97.0103019108
48890.3871478398	1.40E-05	-97.0703169145
49003.1193454451	1.39E-05	-97.1303319183
49116.1114826646	1.38E-05	-97.190346922
49229.3641588711	1.37E-05	-97.2503619258
49342.8779748193	1.36E-05	-97.3103769295
49456.6535326493	1.35E-05	-97.3703919332
49570.6914358894	1.34E-05	-97.430406937
49684.9922894597	1.33E-05	-97.4904219407
49799.556699675	1.33E-05	-97.5504369445
49914.3852742482	1.32E-05	-97.6104519482
50029.4786222937	1.31E-05	-97.6704669519
50144.8373543299	1.30E-05	-97.7304819557
50260.4620822834	1.29E-05	-97.7904969594
50376.3534194917	1.28E-05	-97.8505119632
50492.5119807062	1.27E-05	-97.9105269669
50608.9383820964	1.26E-05	-97.9705419706
50725.633241252	1.25E-05	-98.0305569744
50842.5971771872	1.25E-05	-98.0905719781
50959.8308103431	1.24E-05	-98.1505869819
51077.3347625918	1.23E-05	-98.2106019856
51195.1096572392	1.22E-05	-98.2706169893
51313.1561190283	1.21E-05	-98.3306319931
51431.4747741428	1.20E-05	-98.3906469968
51550.0662502101	1.20E-05	-98.4506620006
51668.9311763051	1.19E-05	-98.5106770043
51788.0701829529	1.18E-05	-98.5706920081
51907.4839021326	1.17E-05	-98.6307070118
52027.1729672805	1.16E-05	-98.6907220155
52147.1380132937	1.15E-05	-98.7507370193
52267.3796765328	1.15E-05	-98.810752023
52387.8985948262	1.14E-05	-98.8707670268
52508.6954074728	1.13E-05	-98.9307820305
52629.7707552455	1.12E-05	-98.9907970343
52751.125280395	1.12E-05	-99.050812038
52872.7596266525	1.11E-05	-99.1108270417
52994.674439234	1.10E-05	-99.1708420455
53116.870364843	1.09E-05	-99.2308570492
53239.348051674	1.09E-05	-99.290872053
53362.1081494165	1.08E-05	-99.3508870567
53485.1513092577	1.07E-05	-99.4109020605
53608.4781838867	1.06E-05	-99.4709170642
53732.0894274971	1.06E-05	-99.530932068
53855.9856957915	1.05E-05	-99.5909470717
53980.1676459839	1.04E-05	-99.6509620754
54104.6359368042	1.03E-05	-99.7109770792
54229.3912285008	1.03E-05	-99.7709920829
54354.4341828447	1.02E-05	-99.8310070867
54479.7654631328	1.01E-05	-99.8910220904
54605.3857341915	1.01E-05	-99.9510370942
54731.2956623801	9.99E-06	-100.0110520979
54857.4959155944	9.92E-06	-100.0710671017
54983.9871632703	9.85E-06	-100.1310821054
55110.7700763871	9.78E-06	-100.1910971091
55237.8453274716	9.72E-06	-100.2511121129
55365.213590601	9.65E-06	-100.3111271166
55492.8755414069	9.58E-06	-100.3711421204
55620.831857079	9.52E-06	-100.4311571241
55749.0832163681	9.45E-06	-100.4911721279
55877.6302995902	9.39E-06	-100.5511871316
56006.4737886303	9.32E-06	-100.6112021354
56135.6143669452	9.26E-06	-100.6712171391
56265.052719568	9.19E-06	-100.7312321429
56394.7895331112	9.13E-06	-100.7912471466
56524.8254957704	9.07E-06	-100.8512621503
56655.1612973283	9.00E-06	-100.9112771541
56785.797629158	8.94E-06	-100.9712921578
56916.7351842267	8.88E-06	-101.0313071616
57047.9746570997	8.82E-06	-101.0913221653
57179.5167439433	8.76E-06	-101.1513371691
57311.3621425297	8.70E-06	-101.2113521728
57443.5115522397	8.64E-06	-101.2713671766
57575.9656740666	8.58E-06	-101.3313821803
57708.7252106203	8.52E-06	-101.3913971841
57841.7908661309	8.46E-06	-101.4514121878
57975.1633464519	8.40E-06	-101.5114271916
58108.8433590647	8.35E-06	-101.5714421953
58242.831613082	8.29E-06	-101.6314571991
58377.1288192513	8.23E-06	-101.6914722028
58511.7356899594	8.17E-06	-101.7514872065
58646.6529392355	8.12E-06	-101.8115022103
58781.881282755	8.06E-06	-101.871517214
58917.4214378439	8.01E-06	-101.9315322178
59053.2741234821	7.95E-06	-101.9915472215
59189.4400603071	7.90E-06	-102.0515622253
59325.9199706184	7.84E-06	-102.111577229
59462.7145783808	7.79E-06	-102.1715922328
59599.8246092284	7.73E-06	-102.2316072365
59737.2507904688	7.68E-06	-102.2916222403
59874.993851086	7.63E-06	-102.351637244
60013.0545217455	7.58E-06	-102.4116522478
60151.4335347973	7.52E-06	-102.4716672515
60290.1316242802	7.47E-06	-102.5316822553
60429.1495259253	7.42E-06	-102.591697259
60568.4879771607	7.37E-06	-102.6517122628
60708.1477171141	7.32E-06	-102.7117272665
60848.1294866182	7.27E-06	-102.7717422702
60988.4340282135	7.22E-06	-102.831757274
61129.0620861528	7.17E-06	-102.8917722777
61270.0144064051	7.12E-06	-102.9517872815
61411.2917366593	7.07E-06	-103.0118022852
61552.8948263283	7.02E-06	-103.071817289
61694.8244265532	6.97E-06	-103.1318322927
61837.0812902071	6.92E-06	-103.1918472965
61979.6661718989	6.88E-06	-103.2518623002
62122.5798279775	6.83E-06	-103.311877304
62265.823016536	6.78E-06	-103.3718923077
62409.3964974153	6.74E-06	-103.4319073115
62553.3010322086	6.69E-06	-103.4919223152
62697.5373842648	6.64E-06	-103.551937319
62842.1063186934	6.60E-06	-103.6119523227
62987.0086023679	6.55E-06	-103.6719673265
63132.2450039298	6.51E-06	-103.7319823302
63277.8162937935	6.46E-06	-103.791997334
63423.7232441494	6.42E-06	-103.8520123377
63569.9666289686	6.37E-06	-103.9120273415
63716.5472240067	6.33E-06	-103.9720423452
63863.4658068083	6.29E-06	-104.032057349
64010.7231567106	6.24E-06	-104.0920723527
64158.3200548479	6.20E-06	-104.1520873565
64306.2572841559	6.16E-06	-104.2121023602
64454.5356293752	6.11E-06	-104.272117364
64603.155877056	6.07E-06	-104.3321323677
64752.1188155623	6.03E-06	-104.3921473715
64901.4252350759	5.99E-06	-104.4521623752
65051.0759276003	5.95E-06	-104.512177379
65201.0716869656	5.91E-06	-104.5721923827
65351.4133088321	5.87E-06	-104.6322073864
65502.1015906949	5.83E-06	-104.6922223902
65653.1373318878	5.79E-06	-104.7522373939
65804.5213335878	5.75E-06	-104.8122523977
65956.2543988193	5.71E-06	-104.8722674014
66108.3373324583	5.67E-06	-104.9322824052
66260.7709412366	5.63E-06	-104.9922974089
66413.5560337465	5.59E-06	-105.0523124127
66566.6934204442	5.55E-06	-105.1123274164
66720.1839136552	5.51E-06	-105.1723424202
66874.028327578	5.47E-06	-105.2323574239
67028.227478288	5.44E-06	-105.2923724277
67182.7821837429	5.40E-06	-105.3523874314
67337.6932637863	5.36E-06	-105.4124024352
67492.9615401519	5.33E-06	-105.4724174389
67648.5878364686	5.29E-06	-105.5324324427
67804.5729782642	5.25E-06	-105.5924474464
67960.91779297	5.22E-06	-105.6524624502
68117.6231099253	5.18E-06	-105.7124774539
68274.6897603817	5.14E-06	-105.7724924577
68432.1185775074	5.11E-06	-105.8325074614
68589.910396392	5.07E-06	-105.8925224652
68748.0660540502	5.04E-06	-105.9525374689
68906.5863894271	5.00E-06	-106.0125524727
69065.4722434022	4.97E-06	-106.0725674764
69224.7244587937	4.94E-06	-106.1325824802
69384.3438803634	4.90E-06	-106.1925974839
69544.3313548209	4.87E-06	-106.2526124877
69704.687730828	4.83E-06	-106.3126274914
69865.4138590037	4.80E-06	-106.3726424952
70026.5105919281	4.77E-06	-106.4326574989
70187.9787841472	4.74E-06	-106.4926725027
70349.8192921776	4.70E-06	-106.5526875064
70512.0329745106	4.67E-06	-106.6127025102
70674.6206916173	4.64E-06	-106.6727175139
70837.5833059527	4.61E-06	-106.7327325177
71000.9216819606	4.57E-06	-106.7927475214
71164.6366860779	4.54E-06	-106.8527625252
71328.7291867395	4.51E-06	-106.9127775289
71493.2000543825	4.48E-06	-106.9727925327
71658.0501614514	4.45E-06	-107.0328075364
71823.2803824023	4.42E-06	-107.0928225402
71988.8915937073	4.39E-06	-107.1528375439
